Поступление товаров,,,,,,,,,,
"Группировки строк: Ссылка.Магазин; Ссылка; 
Дополнительные поля: Номенклатура; Характеристика номенклатуры; Номенклатура.Код; Количество; Ставка НДС; Сумма НДС; Цена; Сумма; Ссылка.Магазин; Ссылка.Дата; Ссылка.Номер; Ссылка.Контрагент; Ссылка.Сумма документа; Ссылка.Проведен; 
Отбор: Ссылка.Дата Больше или равно ""21.06.2013 0:00:00"" И Ссылка.Дата Меньше или равно ""30.10.2013 23:50:00""",,,,,,,,,,
,,,,,,,,,,
Ссылка,,,,,Шапка,,,,,
,,,,,Ссылка.Магазин,,,,,
"Номенклатура, Код",Характеристика номенклатуры,Количество,Цена,Сумма,Шапка,,,,,
,,,,,Ссылка.Магазин,Ссылка.Дата,Ссылка.Номер,Ссылка.Контрагент,Ссылка.Сумма документа,Ссылка.Проведен
,,,,,Магазин Галерея,,,,,
"Юбка Gazeline 2181, ЦБ000003895",,9.000,"2,400.00","21,600.00",,,,,,
"Рубашка Merada 20146, ЦБ000003896",,4.000,"1,700.00","6,800.00",,,,,,
Поступление товаров ЦБ000000106 от 29.07.2013 11:17:18,,,,,ТК Пик,29.07.2013 11:17:18,ЦБ000000106,AMN,"106,500.00",Да
"Джинсы AMN 4088 DNM, ЦБ000003960",,5.000,"3,400.00","17,000.00",,,,,,
"Джинсы AMN 4060 DNM1, ЦБ000003961",,5.000,"3,300.00","16,500.00",,,,,,
"Джинсы AMN 4010 STN, ЦБ000003962",,5.000,"3,200.00","16,000.00",,,,,,
"Брюки 4034 STN, ЦБ000003964",,5.000,"3,400.00","17,000.00",,,,,,
"Брюки AMN 4020 STN, ЦБ000003965",,5.000,"3,200.00","16,000.00",,,,,,
"Платье AMN 6027 STN, ЦБ000003966",,8.000,"3,000.00","24,000.00",,,,,,
Поступление товаров ЦБ000000112 от 30.07.2013 14:47:29,,,,,ТК Пик,30.07.2013 14:47:29,ЦБ000000112,AMN,"148,600.00",Да
"Брюки Rinascimento 57442, ЦБ000003985",,6.000,"3,500.00","21,000.00",,,,,,
"Брюки Rinascimento 56990, ЦБ000003986",,2.000,"2,800.00","5,600.00",,,,,,
"Брюки Rinascimento 57136, ЦБ000003987",,4.000,"2,800.00","11,200.00",,,,,,
"Платье Rinascimento 56859, ЦБ000003988",,3.000,"3,300.00","9,900.00",,,,,,
"Пиджак Rinascimento 57312, ЦБ000003989",,2.000,"2,700.00","5,400.00",,,,,,
"Платье Rinascimento 57352, ЦБ000003990",,2.000,"3,700.00","7,400.00",,,,,,
"Платье Rinascimento 57421, ЦБ000003991",,2.000,"3,700.00","7,400.00",,,,,,
"Платье Rinascimento 57419, ЦБ000003992",,2.000,"3,700.00","7,400.00",,,,,,
"Платье Rinascimento 57023, ЦБ000003993",,2.000,"3,100.00","6,200.00",,,,,,
"Платье Rinascimento 56919, ЦБ000003994",,2.000,"3,400.00","6,800.00",,,,,,
"Платье Rinascimento 57025, ЦБ000003995",,2.000,"3,500.00","7,000.00",,,,,,
"Кофта Rinascimento 06297, ЦБ000003996",,7.000,"3,300.00","23,100.00",,,,,,
"Кофта Rinascimento 06348, ЦБ000003997",,9.000,"2,800.00","25,200.00",,,,,,
"Кофта Rinascimento 57218, ЦБ000003998",,2.000,"2,500.00","5,000.00",,,,,,
Поступление товаров ЦБ000000113 от 30.07.2013 16:57:47,,,,,ТК Пик,30.07.2013 16:57:47,ЦБ000000113,AMN,"421,250.00",Да
"Комбинезон Rinascimento 024904, ЦБ000003999",,1.000,"1,500.00","1,500.00",,,,,,
"Болеро Rinascimento, ЦБ000004000",,2.000,"1,000.00","2,000.00",,,,,,
"Туника Rinascimento 04857303, ЦБ000004001",,1.000,"2,000.00","2,000.00",,,,,,
"Платье Sirius, ЦБ000000945",,2.000,"1,000.00","2,000.00",,,,,,
"Болеро Airport, 00000000117",,1.000,,,,,,,,
"Кофта AMN, ЦБ000003067",,1.000,"1,050.00","1,050.00",,,,,,
"Кофта (серебро), ЦБ000002975",,2.000,"1,600.00","3,200.00",,,,,,
"Платье AMN, ЦБ000002909",,1.000,"2,700.00","2,700.00",,,,,,
"Сарафан Fevori, ЦБ000000581",,1.000,"1,700.00","1,700.00",,,,,,
"Платье BodyMore 9933, ЦБ000004002",,1.000,"2,000.00","2,000.00",,,,,,
"Брюки Monica Ricci 0388, ЦБ000003574",,1.000,"1,000.00","1,000.00",,,,,,
"Рубашка AMN 1719, ЦБ000003645",,2.000,"2,200.00","4,400.00",,,,,,
"Платье top capy, ЦБ000001849",,1.000,"1,900.00","1,900.00",,,,,,
"Платье Rinascimento, 00000000346",,1.000,"2,100.00","2,100.00",,,,,,
"Бадлон AMN, ЦБ000002345",,2.000,"1,750.00","3,500.00",,,,,,
"Платье Rinascimento 05263, ЦБ000004003",,1.000,"2,100.00","2,100.00",,,,,,
"Кофта AMN (DG), ЦБ000002690",,1.000,"1,800.00","1,800.00",,,,,,
"Платье Denny Rose, ЦБ000000780",,1.000,"1,000.00","1,000.00",,,,,,
"Блуза Denny Rose, ЦБ000002321",,1.000,"1,200.00","1,200.00",,,,,,
"Платье Maniera, ЦБ000000098",,1.000,"1,000.00","1,000.00",,,,,,
"Кофта SinSin, ЦБ000002680",,3.000,"2,250.00","6,750.00",,,,,,
"Платье Rinascimento, 00000000346",,4.000,"2,100.00","8,400.00",,,,,,
"Платье Explosion, ЦБ000000106",,1.000,"1,700.00","1,700.00",,,,,,
"Платье Rinascimento, ЦБ000001664",,2.000,"2,900.00","5,800.00",,,,,,
"Платье AMN (MissSixty), ЦБ000001825",,1.000,"1,700.00","1,700.00",,,,,,
"Платье SHEFLY, ЦБ000000972",,1.000,"1,700.00","1,700.00",,,,,,
"Болеро Airport 552512, ЦБ000004004",,2.000,"1,000.00","2,000.00",,,,,,
"Платье Rinascimento, 00000000354",,1.000,"2,000.00","2,000.00",,,,,,
"Болеро Rinascimento, ЦБ000000927",,2.000,"1,600.00","3,200.00",,,,,,
"Болеро Rinascimento, ЦБ000004000",,2.000,"2,000.00","4,000.00",,,,,,
"Кофта Liu Jio, ЦБ000002839",,2.000,"1,900.00","3,800.00",,,,,,
"Болеро Denny Rose, 00000000267",,1.000,"1,000.00","1,000.00",,,,,,
"Бадлон Denny Rose, ЦБ000003432",,1.000,"1,000.00","1,000.00",,,,,,
"Платье Sirius, ЦБ000001677",,1.000,"1,500.00","1,500.00",,,,,,
"Кофта AMN ( золото), ЦБ000002945",,2.000,"1,500.00","3,000.00",,,,,,
"Брюки Bovona, ЦБ000002615",,1.000,"2,700.00","2,700.00",,,,,,
"Куртка ARON, ЦБ000002380",,2.000,"3,500.00","7,000.00",,,,,,
"Туника Felicita, ЦБ000002574",,2.000,"1,900.00","3,800.00",,,,,,
"Куртка SUNNY, 00000000374",,2.000,"3,600.00","7,200.00",,,,,,
"Платье DG, ЦБ000002047",,1.000,"3,500.00","3,500.00",,,,,,
"Майка AMN , ЦБ000001586",,5.000,600.00,"3,000.00",,,,,,
"Майка AMN (DG), ЦБ000001589",,4.000,600.00,"2,400.00",,,,,,
"Бадлон AMN, ЦБ000002344",,2.000,"1,950.00","3,900.00",,,,,,
"Бадлон AMN, ЦБ000002357",,1.000,"1,950.00","1,950.00",,,,,,
"Платье AMN , ЦБ000002367",,1.000,"2,500.00","2,500.00",,,,,,
"Рубашка AMN , ЦБ000002369",,6.000,"2,100.00","12,600.00",,,,,,
"Джинсы  AMN, ЦБ000002335",,1.000,"2,500.00","2,500.00",,,,,,
"Джинсы  AMN, ЦБ000002336",,1.000,"2,500.00","2,500.00",,,,,,
"Платье AMN (DG), ЦБ000002044",,2.000,"2,700.00","5,400.00",,,,,,
"Топ Kiki-riki, ЦБ000002032",,1.000,700.00,700.00,,,,,,
"Платье Celin 020, ЦБ000003822",,1.000,"2,900.00","2,900.00",,,,,,
"Юбка SOGO, ЦБ000002438",,2.000,"2,200.00","4,400.00",,,,,,
"Платье Arizona, ЦБ000002107",,2.000,"2,200.00","4,400.00",,,,,,
"Платье Rinascimento, ЦБ000001678",,1.000,"2,100.00","2,100.00",,,,,,
"Юбка Gazaline, ЦБ000002441",,4.000,"2,200.00","8,800.00",,,,,,
"Юбка Gazaline, ЦБ000003315",,16.000,"2,300.00","36,800.00",,,,,,
"Юбка Bencciti, ЦБ000002443",,1.000,"2,000.00","2,000.00",,,,,,
"Рубашка SOGO, ЦБ000002433",,3.000,"2,150.00","6,450.00",,,,,,
"Юбка BOVONA, ЦБ000001544",,2.000,"1,000.00","2,000.00",,,,,,
"Боди Celyn , ЦБ000002051",,2.000,"1,650.00","3,300.00",,,,,,
"Блуза SOGO, ЦБ000002430",,2.000,"2,150.00","4,300.00",,,,,,
"Футболка SOGO, ЦБ000003206",,10.000,"1,100.00","11,000.00",,,,,,
"Брюки AMN , ЦБ000001882",,3.000,"2,550.00","7,650.00",,,,,,
"Кобинезон Fevari, ЦБ000002101",,3.000,"2,200.00","6,600.00",,,,,,
"Платье Jem's, ЦБ000000458",,3.000,500.00,"1,500.00",,,,,,
"Платье Sogo, ЦБ000002167",,5.000,"5,000.00","25,000.00",,,,,,
"Платье Feveri, ЦБ000002083",,3.000,"1,900.00","5,700.00",,,,,,
"Юбка FSK, ЦБ000002299",,5.000,"2,500.00","12,500.00",,,,,,
"Юбка SOGO, ЦБ000001844",,3.000,"3,300.00","9,900.00",,,,,,
"Платье Reating, ЦБ000001447",,3.000,"1,500.00","4,500.00",,,,,,
"Платье Rinascimento, ЦБ000001664",,2.000,"3,400.00","6,800.00",,,,,,
"Платье TUGCE, ЦБ000000539",,3.000,"2,200.00","6,600.00",,,,,,
"Платье Rinascimento, ЦБ000000757",,2.000,"2,000.00","4,000.00",,,,,,
"Сарафан Sogo , ЦБ000003246",,2.000,"3,500.00","7,000.00",,,,,,
"Сарафан Fevori, ЦБ000000581",,3.000,"2,500.00","7,500.00",,,,,,
"Футболка Respiradio (Miss Sixty), ЦБ000003090",,2.000,800.00,"1,600.00",,,,,,
"Платье Explosion, ЦБ000000390",,2.000,"2,400.00","4,800.00",,,,,,
"Сарафан Modem, ЦБ000000471",,1.000,"1,400.00","1,400.00",,,,,,
"Платье Rinascimento, ЦБ000001662",,1.000,"2,000.00","2,000.00",,,,,,
"Сарафан SOGO, ЦБ000003354",,5.000,"4,500.00","22,500.00",,,,,,
"Платье Norm, ЦБ000003380",,1.000,"2,900.00","2,900.00",,,,,,
"Юбка Codemark, ЦБ000002092",,1.000,"2,000.00","2,000.00",,,,,,
"Юбка Apple, ЦБ000001635",,2.000,"2,000.00","4,000.00",,,,,,
"Платье  Diana 9102, ЦБ000004006",,2.000,"2,500.00","5,000.00",,,,,,
"Майка AMN (Tori Burg), ЦБ000001639",,6.000,"1,100.00","6,600.00",,,,,,
"Куртка AMN, ЦБ000002193",,10.000,"2,200.00","22,000.00",,,,,,
"Платье SEM, ЦБ000000575",,3.000,"1,800.00","5,400.00",,,,,,
Поступление товаров ЦБ000000118 от 05.08.2013 13:14:45,,,,,ТК Пик,05.08.2013 13:14:45,ЦБ000000118,AMN,"156,500.00",Да
"Брюки AMN 4020 DNM1, ЦБ000004043",,5.000,"3,300.00","16,500.00",,,,,,
"Джинсы  AMN 4070 DNM, ЦБ000004045",,5.000,"3,300.00","16,500.00",,,,,,
"Джинсы AMN 2006 DNM, ЦБ000004046",,5.000,"4,000.00","20,000.00",,,,,,
"Костюм Just Rich, ЦБ000003253",,18.000,"5,000.00","90,000.00",,,,,,
"Брюки AMN 613, ЦБ000004044",,5.000,"2,700.00","13,500.00",,,,,,
Поступление товаров ЦБ000000122 от 05.08.2013 14:21:09,,,,,ТК Пик,05.08.2013 14:21:09,ЦБ000000122,AMN,"860,200.00",Да
"Пуховик Snow Owl, ЦБ000002490",,3.000,"4,000.00","12,000.00",,,,,,
"Пуховик Snow Owl, ЦБ000002740",,2.000,"7,800.00","15,600.00",,,,,,
"Пуховик Snow Owl, ЦБ000002492",,1.000,"5,500.00","5,500.00",,,,,,
"Пуховик Snow Owl, ЦБ000002491",,6.000,"8,000.00","48,000.00",,,,,,
"Пуховик Snow Owl, ЦБ000002488",,5.000,"5,500.00","27,500.00",,,,,,
"Пуховик Snow Owl, ЦБ000002502",,6.000,"7,500.00","45,000.00",,,,,,
"Пуховик Snow Owl, ЦБ000002508",,1.000,"5,500.00","5,500.00",,,,,,
"Пуховик Snow Owl, ЦБ000002520",,2.000,"5,000.00","10,000.00",,,,,,
"Пуховик SNOW IMAGE, ЦБ000001068",,2.000,"4,000.00","8,000.00",,,,,,
"Snow Image, ЦБ000001308",,2.000,"3,000.00","6,000.00",,,,,,
"Пуховик Snow beauty, ЦБ000001143",,1.000,"11,000.00","11,000.00",,,,,,
"Пуховик Snow Image, ЦБ000001079",,3.000,"5,000.00","15,000.00",,,,,,
"Пуховик Snow Owl, ЦБ000002740",,2.000,"7,800.00","15,600.00",,,,,,
"Пуховик Snow Owl, ЦБ000002495",,11.000,"4,000.00","44,000.00",,,,,,
"Пуховик Miss Sun, ЦБ000002500",,7.000,"5,000.00","35,000.00",,,,,,
"Пуховик Miss Sun, ЦБ000002519",,4.000,"8,000.00","32,000.00",,,,,,
"Пуховик Miss Sun, ЦБ000002553",,8.000,"7,000.00","56,000.00",,,,,,
"Пуховик Miss Fo Fo, ЦБ000002692",,3.000,"6,500.00","19,500.00",,,,,,
"Пуховик Meri Merimo, ЦБ000002858",,3.000,"8,000.00","24,000.00",,,,,,
"Пуховик Catail Willow, ЦБ000002503",,5.000,"9,000.00","45,000.00",,,,,,
"Пуховик Catail Willow, ЦБ000002507",,4.000,"10,500.00","42,000.00",,,,,,
"Пуховик Catail Willow, ЦБ000002513",,2.000,"10,500.00","21,000.00",,,,,,
"Пуховик Catail Willow, ЦБ000002521",,5.000,"13,000.00","65,000.00",,,,,,
"Пуховик Catail Wilow, ЦБ000002556",,7.000,"8,000.00","56,000.00",,,,,,
"Куртка Cattal Willow, ЦБ000001094",,5.000,"4,400.00","22,000.00",,,,,,
"Пуховик CLASNA, 00000000173",,1.000,"4,500.00","4,500.00",,,,,,
"Пуховик CLASNA, 00000000177",,4.000,"3,000.00","12,000.00",,,,,,
"Пуховик Catail Willow, ЦБ000001149",,2.000,"8,500.00","17,000.00",,,,,,
"Куртка AMN (Richmond), 00000000341",,3.000,"3,500.00","10,500.00",,,,,,
"Пуховик Daser, ЦБ000002501",,4.000,"11,000.00","44,000.00",,,,,,
"Пуховик Daser, ЦБ000002598",,3.000,"11,000.00","33,000.00",,,,,,
"Пуховик Daser, ЦБ000002505",,2.000,"7,500.00","15,000.00",,,,,,
"Пуховик Daser, ЦБ000002997",,4.000,"7,500.00","30,000.00",,,,,,
"Пуховик Catail Willow, 00000000172",,2.000,"4,000.00","8,000.00",,,,,,
Поступление товаров ЦБ000000125 от 06.08.2013 14:36:02,,,,,ТК Пик,06.08.2013 14:36:02,ЦБ000000125,AMN,"295,400.00",Да
"Платье Anna Kape, ЦБ000003322",,3.000,"3,200.00","9,600.00",,,,,,
"Платье DG 39, ЦБ000003794",,6.000,"6,000.00","36,000.00",,,,,,
"Платье Victoria B. 3245, ЦБ000004047",,6.000,"2,900.00","17,400.00",,,,,,
"Брюки Rinascimento 58142, ЦБ000004048",,11.000,"2,800.00","30,800.00",,,,,,
"Брюки Rinascimento 57006, ЦБ000004049",,6.000,"2,900.00","17,400.00",,,,,,
"Пиджак Rinascimento 57073, ЦБ000004051",,2.000,"5,000.00","10,000.00",,,,,,
"Брюки Rinascimento 56990, ЦБ000003986",,6.000,"2,800.00","16,800.00",,,,,,
"Платье Rinascimento 57270, ЦБ000004053",,3.000,"3,700.00","11,100.00",,,,,,
"Туника Northland 7029, ЦБ000004055",,6.000,"2,800.00","16,800.00",,,,,,
"Пиджак Imperial JN62, ЦБ000004056",,6.000,"3,300.00","19,800.00",,,,,,
"Платье Imperial AHP6, ЦБ000004057",,2.000,"2,900.00","5,800.00",,,,,,
"Юбка Imperial JS97, ЦБ000004058",,5.000,"2,200.00","11,000.00",,,,,,
"Пальто Rinascimento 57598, ЦБ000004059",,3.000,"5,500.00","16,500.00",,,,,,
"Пальто Rinascimento 57185, ЦБ000004060",,4.000,"5,500.00","22,000.00",,,,,,
"Пальто Rinascimento 57340, ЦБ000004061",,8.000,"6,800.00","54,400.00",,,,,,
Поступление товаров ЦБ000000131 от 09.08.2013 13:36:41,,,,,ТК Пик,09.08.2013 13:36:41,ЦБ000000131,AMN,"7,500.00",Да
"Рубашка AMN 2017, ЦБ000003792",,3.000,"2,500.00","7,500.00",,,,,,
Поступление товаров ЦБ000000133 от 09.08.2013 17:32:08,,,,,ТК Пик,09.08.2013 17:32:08,ЦБ000000133,AMN,"119,500.00",Да
"Платье Explosion, ЦБ000000390",,1.000,"2,200.00","2,200.00",,,,,,
"Платье DG, ЦБ000002047",,1.000,"2,100.00","2,100.00",,,,,,
"Платье Max Mara, ЦБ000002988",,1.000,"2,900.00","2,900.00",,,,,,
"Платье Norn 12366, ЦБ000004005",,1.000,"2,900.00","2,900.00",,,,,,
"Платье Norm, ЦБ000003380",,1.000,"2,900.00","2,900.00",,,,,,
"Платье Maniera, ЦБ000000098",,1.000,"1,000.00","1,000.00",,,,,,
"Платье SOGO , ЦБ000000686",,1.000,"3,200.00","3,200.00",,,,,,
"Сарафан SOGO, ЦБ000003296",,1.000,"5,500.00","5,500.00",,,,,,
"Платье AMN (MissSixty), ЦБ000001825",,1.000,"1,700.00","1,700.00",,,,,,
"Брюки AMN 4005 STN, ЦБ000003878",,1.000,"3,300.00","3,300.00",,,,,,
"Джинсы  AMN 8212, ЦБ000004062",,1.000,"1,000.00","1,000.00",,,,,,
"Джинсы Free Joy 4996, ЦБ000003849",,1.000,"1,000.00","1,000.00",,,,,,
"Джинсы Cyline 20406, ЦБ000003846",,1.000,"1,000.00","1,000.00",,,,,,
"Юбка BOVONA, ЦБ000001544",,1.000,"1,000.00","1,000.00",,,,,,
"Платье Denny Rose, ЦБ000002122",,1.000,"5,200.00","5,200.00",,,,,,
"Ремень Denny Rose, ЦБ000001966",,1.000,"2,300.00","2,300.00",,,,,,
"Футболка Zao Dao, ЦБ000003266",,1.000,"1,000.00","1,000.00",,,,,,
"Юбка Bencciti, ЦБ000002443",,1.000,"2,000.00","2,000.00",,,,,,
"Сарафан Sirius, ЦБ000002116",,1.000,"2,400.00","2,400.00",,,,,,
"Платье Denny Rose, 00000000228",,1.000,"1,000.00","1,000.00",,,,,,
"Болеро Airport 552512, ЦБ000004004",,2.000,"1,000.00","2,000.00",,,,,,
"Платье Stamina 90178, ЦБ000004063",,1.000,"1,900.00","1,900.00",,,,,,
"Кофта 3503, ЦБ000004064",,1.000,"1,200.00","1,200.00",,,,,,
"Платье Moonlight 158, ЦБ000004065",,1.000,"1,000.00","1,000.00",,,,,,
"Платье SOGO , ЦБ000002749",,1.000,"3,900.00","3,900.00",,,,,,
"Комбинезон Rinascimento 024904, ЦБ000003999",,1.000,"1,500.00","1,500.00",,,,,,
"Кофта AMN (MissSixty), ЦБ000001053",,3.000,"1,000.00","3,000.00",,,,,,
"Платье Rinascimento, 00000000354",,1.000,"1,000.00","1,000.00",,,,,,
"Бадлон АМN, 00000000143",,2.000,"1,000.00","2,000.00",,,,,,
"Кофта, ЦБ000002916",,1.000,"2,500.00","2,500.00",,,,,,
"Платье Parkland 031, ЦБ000004066",,1.000,"2,300.00","2,300.00",,,,,,
"Платье Monica Ricci 1868, ЦБ000003685",,1.000,"1,500.00","1,500.00",,,,,,
"Брюбки Bovona F26, ЦБ000004020",,1.000,"1,000.00","1,000.00",,,,,,
"Брюки Bovona, ЦБ000002615",,1.000,"2,500.00","2,500.00",,,,,,
"Брюки Bovona 2502, ЦБ000003835",,1.000,"1,000.00","1,000.00",,,,,,
"Джинсы AMn 6210, ЦБ000003541",,1.000,"1,000.00","1,000.00",,,,,,
"Джинсы  AMN 8114, ЦБ000004067",,1.000,"1,000.00","1,000.00",,,,,,
"Джинсы AMN, ЦБ000000406",,3.000,"2,100.00","6,300.00",,,,,,
"Футболка Sogo, ЦБ000002259",,1.000,"2,500.00","2,500.00",,,,,,
"Майка Express, ЦБ000003168",,2.000,"1,100.00","2,200.00",,,,,,
"Футболка Respiradio (Miss Sixty), ЦБ000003090",,1.000,800.00,800.00,,,,,,
"Юбка Gazaline, ЦБ000003313",,1.000,"2,100.00","2,100.00",,,,,,
"Брюки AMN , ЦБ000001882",,1.000,"2,400.00","2,400.00",,,,,,
"Платье Rinascimento, ЦБ000001662",,1.000,"2,000.00","2,000.00",,,,,,
"Платье Rinascimento, ЦБ000001678",,1.000,"2,100.00","2,100.00",,,,,,
"DZYN LINE, ЦБ000003350",,1.000,"3,100.00","3,100.00",,,,,,
"Платье Rinascimento 05263, ЦБ000004003",,1.000,"2,100.00","2,100.00",,,,,,
"Пальто ICON, ЦБ000003123",,1.000,"5,000.00","5,000.00",,,,,,
"Пальто ICON, ЦБ000002424",,1.000,"5,500.00","5,500.00",,,,,,
"Платье Sirius, ЦБ000001519",,3.000,"2,500.00","7,500.00",,,,,,
Поступление товаров ЦБ000000136 от 10.08.2013 16:36:39,,,,,ТК Пик,10.08.2013 16:36:39,ЦБ000000136,AMN,"28,000.00",Да
"Платье AMN (Victoria B), ЦБ000002761",,1.000,"2,900.00","2,900.00",,,,,,
"Брюки Bovona, ЦБ000002615",,1.000,"2,500.00","2,500.00",,,,,,
"Платье DG, ЦБ000002047",,1.000,"2,100.00","2,100.00",,,,,,
"Майка AMN (DG), ЦБ000000605",,1.000,"1,300.00","1,300.00",,,,,,
"платье WU, 00000000154",,1.000,"1,000.00","1,000.00",,,,,,
"Платье Siva 225, ЦБ000003819",,1.000,"1,000.00","1,000.00",,,,,,
"Капри Moeva 3409, ЦБ000003842",,1.000,"1,000.00","1,000.00",,,,,,
"Плащ OUStory, ЦБ000000179",,2.000,"2,000.00","4,000.00",,,,,,
"Костюм Just Rich, ЦБ000003253",,1.000,"5,000.00","5,000.00",,,,,,
"Платье Explosion, ЦБ000002900",,1.000,"1,900.00","1,900.00",,,,,,
"Юбка Lafaba, ЦБ000003319",,1.000,"2,000.00","2,000.00",,,,,,
"Джинсы AMN 4060 DNM1, ЦБ000003961",,1.000,"3,300.00","3,300.00",,,,,,
Поступление товаров ЦБ000000138 от 10.08.2013 17:19:41,,,,,ТК Пик,10.08.2013 17:19:41,ЦБ000000138,AMN,"1,000.00",Да
"Платье Siva 225, ЦБ000003819",,1.000,"1,000.00","1,000.00",,,,,,
Поступление товаров ЦБ000000139 от 10.08.2013 20:19:20,,,,,ТК Пик,10.08.2013 20:19:20,ЦБ000000139,AMN,"127,450.00",Да
"Пальто FAZE, ЦБ000001851",,1.000,"6,000.00","6,000.00",,,,,,
"Пальто ICON, ЦБ000002424",,2.000,"5,500.00","11,000.00",,,,,,
"Платье Explosion, ЦБ000000390",,6.000,"2,200.00","13,200.00",,,,,,
"Юбка FSK, ЦБ000002299",,6.000,"2,500.00","15,000.00",,,,,,
"Сарафан Denny Rose, ЦБ000000752",,1.000,"3,500.00","3,500.00",,,,,,
"Платье Denny rose, ЦБ000002933",,2.000,"4,000.00","8,000.00",,,,,,
"Туника Denny Rose 5385, ЦБ000003926",,1.000,"2,000.00","2,000.00",,,,,,
"Сарафан SOGO, ЦБ000003354",,5.000,"4,500.00","22,500.00",,,,,,
"Кофта SinSin, ЦБ000002680",,1.000,"2,250.00","2,250.00",,,,,,
"Майка AMN, ЦБ000002231",,1.000,"1,300.00","1,300.00",,,,,,
"Сумка 9823, ЦБ000003745",,1.000,"2,000.00","2,000.00",,,,,,
"Болеро Rinascimento 26779, ЦБ000003699",,3.000,"1,700.00","5,100.00",,,,,,
"Футболка Respiradio (Miss Sixty), ЦБ000003090",,1.000,800.00,800.00,,,,,,
"Шапка AMN ( Celyn), ЦБ000002855",,2.000,"4,000.00","8,000.00",,,,,,
"Шапка AMN ( Celyn), ЦБ000002856",,3.000,"5,200.00","15,600.00",,,,,,
"Шапки , ЦБ000001030",,15.000,300.00,"4,500.00",,,,,,
"Шарф разные, ЦБ000002064",,8.000,750.00,"6,000.00",,,,,,
"Бадлон Piena 4424, ЦБ000004068",,1.000,700.00,700.00,,,,,,
Поступление товаров ЦБ000000147 от 12.08.2013 19:30:20,,,,,ТК Пик,12.08.2013 19:30:20,ЦБ000000147,AMN,"56,400.00",Да
"Платье 4424, ЦБ000004069",,1.000,700.00,700.00,,,,,,
"Пуховик Snow Owl, ЦБ000002492",,1.000,"3,500.00","3,500.00",,,,,,
"Джинсы Cyline 20406, ЦБ000003846",,1.000,"1,000.00","1,000.00",,,,,,
"Сарафан Fevori, ЦБ000000581",,1.000,"1,700.00","1,700.00",,,,,,
"Платье Denny Rose, ЦБ000002710",,1.000,"4,400.00","4,400.00",,,,,,
"Комбинезон Black Orhid 558, ЦБ000004070",,1.000,500.00,500.00,,,,,,
"Футболка AMN (разные), ЦБ000000160",,1.000,"1,000.00","1,000.00",,,,,,
"Юбка Gazaline, ЦБ000002441",,1.000,"2,200.00","2,200.00",,,,,,
"Платье LA foli 7046, ЦБ000003382",,1.000,"2,800.00","2,800.00",,,,,,
"Пальто ICON, ЦБ000002424",,1.000,"5,000.00","5,000.00",,,,,,
"Куртка AMN, 00000000121",,1.000,"3,500.00","3,500.00",,,,,,
"Юбка Apple, ЦБ000001635",,1.000,"2,000.00","2,000.00",,,,,,
"Куртка ARON, ЦБ000002380",,1.000,"3,500.00","3,500.00",,,,,,
"Перчатки AMN, ЦБ000002696",,6.000,"2,000.00","12,000.00",,,,,,
"Платье Denny Rose 1375, ЦБ000004071",,1.000,"1,000.00","1,000.00",,,,,,
"Платье AMN (Givachy), ЦБ000002831",,1.000,"2,500.00","2,500.00",,,,,,
"Блуза Denny Rose, ЦБ000003435",,1.000,"1,000.00","1,000.00",,,,,,
"Юбка SOGO, ЦБ000002168",,1.000,"3,500.00","3,500.00",,,,,,
"Платье AMN (VDP) 1064, ЦБ000004072",,1.000,"1,000.00","1,000.00",,,,,,
"Платье Parkhand 10244, ЦБ000004073",,1.000,"1,800.00","1,800.00",,,,,,
"Платье  AMN ( Полоска), ЦБ000002756",,1.000,"1,800.00","1,800.00",,,,,,
Поступление товаров ЦБ000000148 от 12.08.2013 20:31:28,,,,,ТК Пик,12.08.2013 20:31:28,ЦБ000000148,AMN,"3,800.00",Да
"Пиджак Rinascimento 57312, ЦБ000003989",,1.000,"2,700.00","2,700.00",,,,,,
"Футболка SOGO, ЦБ000003206",,1.000,"1,100.00","1,100.00",,,,,,
Поступление товаров ЦБ000000153 от 14.08.2013 11:10:08,,,,,ТК Пик,14.08.2013 11:10:08,ЦБ000000153,AMN,"81,400.00",Да
"Кардиган Mahardia, ЦБ000003074",,22.000,"3,700.00","81,400.00",,,,,,
Поступление товаров ЦБ000000161 от 15.08.2013 19:31:39,,,,,ТК Пик,15.08.2013 19:31:39,ЦБ000000161,AMN,"10,050.00",Да
"Ремень бантик, ЦБ000003172",,4.000,300.00,"1,200.00",,,,,,
"Ремень Denny Rose, ЦБ000002715",,1.000,"2,750.00","2,750.00",,,,,,
"Ремень Denny Rose, ЦБ000002080",,2.000,"2,300.00","4,600.00",,,,,,
"Ремень прямая пряжка, ЦБ000003196",,3.000,500.00,"1,500.00",,,,,,
Поступление товаров ЦБ000000164 от 15.08.2013 21:07:23,,,,,ТК Пик,15.08.2013 21:07:23,ЦБ000000164,AMN,"5,800.00",Да
"Платье Imperial AHP6, ЦБ000004057",,2.000,"2,900.00","5,800.00",,,,,,
Поступление товаров ЦБ000000169 от 16.08.2013 14:37:34,,,,,ТК Пик,16.08.2013 14:37:34,ЦБ000000169,AMN,"68,400.00",Да
"Платье Sirius 2374, ЦБ000004074",,4.000,"2,800.00","11,200.00",,,,,,
